customer_id,total_revenue,transactions,avg_purchase,clv
9989,448.65,2,74.775,194.41500000000002
4099,448.40999999999997,1,149.47,194.311
4979,484.52,4,37.3475,194.207
2212,549.45,2,74.69,194.194
11923,596.07,3,49.74666666666667,194.01200000000003
6565,442.91,3,49.73333333333333,193.95999999999998
7903,400.54,3,49.73333333333333,193.95999999999998
7011,588.65,2,74.565,193.869
3460,607.8100000000001,2,74.565,193.869
1852,330.47,4,37.2825,193.869
3711,596.48,1,149.12,193.85600000000002
961,447.33000000000004,1,149.11,193.84300000000002
5056,298.16,1,149.08,193.80400000000003
9285,149.07999999999998,2,74.53999999999999,193.80399999999997
10603,298.12,2,74.53,193.77800000000002
1370,454.64,2,74.53,193.77800000000002
11847,359.96,2,74.52,193.752
10780,322.9,2,74.52,193.752
11965,395.68,2,74.51,193.72600000000003
10265,744.75,1,148.95,193.635
683,394.84000000000003,2,74.41,193.466
11961,360.69,3,49.60333333333333,193.453
3559,446.40000000000003,1,148.8,193.44000000000003
7528,260.96000000000004,2,74.35,193.31
9611,743.45,2,74.345,193.297
11542,180.15,2,74.34,193.28400000000002
4729,594.28,1,148.57,193.141
1610,310.36,3,49.51,193.089
1437,414.2,2,74.23,192.99800000000002
5184,345.86,2,74.205,192.933
10582,593.52,1,148.38,192.894
8425,444.75,1,148.25,192.725
11909,325.33,2,74.095,192.647
10014,444.45000000000005,1,148.15,192.59500000000003
8819,524.14,2,74.07,192.582
11179,594.93,2,74.05499999999999,192.54299999999998
10517,336.42,2,74.02,192.452
10685,296.02,1,148.01,192.41299999999998
11195,443.93999999999994,2,73.99,192.374
3433,317.55,2,73.965,192.30900000000003
9444,674.53,2,73.96000000000001,192.29600000000002
5042,683.87,2,73.94,192.244
6439,344.11,2,73.905,192.15300000000002
3322,738.9499999999999,1,147.79,192.127
11168,590.96,1,147.74,192.062
1042,590.96,3,49.24666666666667,192.062
3300,512.3299999999999,2,73.845,191.997
585,665.82,3,49.223333333333336,191.97100000000003
1041,362.64,2,73.82,191.932
6923,737.9000000000001,1,147.58,191.854
5412,590.0,1,147.5,191.75
8066,477.63,2,73.745,191.73700000000002
9682,589.48,1,147.37,191.58100000000002
7094,294.66,1,147.33,191.52900000000002
10958,294.62,1,147.31,191.50300000000001
10664,503.94,2,73.655,191.50300000000001
7738,681.28,2,73.61999999999999,191.41199999999998
11956,736.0500000000001,1,147.21,191.37300000000002
9185,404.98,2,73.55,191.23
3208,560.88,2,73.545,191.217
2785,441.12,1,147.04,191.152
7037,257.82,2,73.485,191.061
6158,440.54999999999995,1,146.85,190.905
10637,293.58000000000004,2,73.39500000000001,190.82700000000003
7891,385.78,2,73.34,190.68400000000003
9244,551.5,2,73.28,190.52800000000002
5333,146.56,2,73.28,190.52800000000002
6088,326.04,2,73.26,190.47600000000003
1740,330.31,2,73.22,190.372
3595,574.3299999999999,3,48.76666666666667,190.19000000000003
9318,292.58,1,146.29,190.177
11321,146.23,1,146.23,190.099
8343,584.92,1,146.23,190.099
1885,410.62,3,48.74333333333333,190.099
8461,179.42000000000002,2,73.09,190.03400000000002
9217,730.75,1,146.15,189.995
7612,343.41999999999996,2,73.04499999999999,189.91699999999997
1487,488.90999999999997,3,48.69,189.891
5395,539.32,2,73.02000000000001,189.85200000000003
6393,331.96000000000004,2,72.995,189.787
7858,583.88,1,145.97,189.761
10222,583.68,1,145.92,189.696
402,437.76,1,145.92,189.696
6198,469.68,2,72.92,189.592
3484,582.88,1,145.72,189.436
7666,484.0400000000001,2,72.84,189.38400000000001
11273,145.64,1,145.64,189.332
7831,355.53,2,72.82,189.332
10157,419.52,2,72.795,189.26700000000002
1612,300.35,2,72.78999999999999,189.254
10132,601.51,3,48.52333333333333,189.24099999999999
2013,522.6800000000001,2,72.765,189.18900000000002
1282,582.12,1,145.53,189.18900000000002
9633,294.90000000000003,2,72.75,189.15
10610,353.95,2,72.71000000000001,189.04600000000002
6993,219.82,2,72.695,189.00699999999998
10430,290.72,1,145.36,188.96800000000002
3915,435.63,2,72.605,188.77300000000002
3459,386.18,2,72.575,188.69500000000002
2336,292.03,3,48.35666666666666,188.591
4536,206.71,2,72.5,188.5
9250,409.98,3,48.330000000000005,188.48700000000002
8576,289.96,1,144.98,188.474
7377,364.89,2,72.475,188.435
2699,682.2,2,72.47,188.422
4401,692.41,3,48.303333333333335,188.383
8527,289.68,1,144.84,188.292
2792,453.57000000000005,2,72.39,188.214
6696,434.1,2,72.35,188.10999999999999
9853,144.68,1,144.68,188.084
6539,582.24,3,48.22,188.058
11932,373.76,2,72.25999999999999,187.87599999999998
11547,577.08,1,144.27,187.55100000000002
5570,384.40999999999997,2,72.075,187.395
3028,144.14,1,144.14,187.38199999999998
6064,432.27,1,144.09,187.317
3810,395.63,2,72.03999999999999,187.30399999999997
4450,720.3499999999999,1,144.07,187.291
4665,576.04,1,144.01,187.213
1536,423.40999999999997,3,48.0,187.20000000000002
5162,143.91,1,143.91,187.083
7,349.72,2,71.935,187.031
10272,229.15,2,71.935,187.031
4566,287.68,1,143.84,186.99200000000002
8713,417.26,2,71.89500000000001,186.92700000000002
11503,306.09,3,47.923333333333325,186.90099999999998
1316,143.76,2,71.88,186.888
9698,419.38,2,71.875,186.875
9450,490.32,2,71.87,186.86200000000002
2402,286.3,2,71.86000000000001,186.83600000000004
5377,431.04,2,71.84,186.78400000000002
10789,527.1,2,71.82,186.732
6227,323.47999999999996,2,71.81,186.70600000000002
5552,707.04,3,47.870000000000005,186.693
7125,400.5,2,71.77,186.602
9182,486.03999999999996,2,71.76,186.57600000000002
6408,267.62,2,71.735,186.511
5656,323.26,2,71.72,186.472
6048,350.78999999999996,2,71.715,186.459
6590,716.8000000000001,1,143.36,186.36800000000002
8031,143.3,1,143.3,186.29000000000002
5492,286.58,1,143.29,186.277
5803,286.55999999999995,2,71.63999999999999,186.26399999999998
11059,286.46,1,143.23,186.19899999999998
1813,295.49,2,71.605,186.17300000000003
4921,620.39,2,71.60499999999999,186.17299999999997
5440,143.19,2,71.595,186.147
8133,237.01999999999998,2,71.585,186.12099999999998
8222,490.64,2,71.57,186.082
1339,501.96000000000004,2,71.565,186.069
11968,286.22,1,143.11,186.04300000000003
5716,459.25,2,71.55499999999999,186.04299999999998
2934,575.05,3,47.699999999999996,186.03
1154,715.3499999999999,1,143.07,185.99099999999999
5168,285.86,1,142.93,185.80900000000003
7627,649.88,3,47.64000000000001,185.79600000000002
4751,402.32000000000005,2,71.39,185.614
11353,179.68,3,47.583333333333336,185.57500000000002
3793,713.3499999999999,1,142.67,185.471
6509,244.45999999999998,2,71.33,185.458
10611,451.84,3,47.526666666666664,185.35399999999998
5032,569.96,2,71.245,185.23700000000002
5613,427.29,1,142.43,185.15900000000002
7398,345.98,2,71.205,185.133
3092,142.38,2,71.19,185.094
9627,284.76,1,142.38,185.094
11146,243.39,2,71.185,185.08100000000002
5906,344.03,2,71.155,185.00300000000001
339,426.75,1,142.25,184.925
3974,711.15,1,142.23,184.899
6819,375.68000000000006,2,71.105,184.87300000000002
8512,568.72,1,142.18,184.834
4968,347.02,3,47.38666666666666,184.808
1573,567.53,2,71.065,184.769
8233,426.09000000000003,1,142.03,184.639
1461,395.41999999999996,2,71.00999999999999,184.62599999999998
11384,240.78,2,70.985,184.561
11994,411.91,2,70.975,184.535
3463,709.6500000000001,1,141.93,184.50900000000001
8105,567.56,2,70.945,184.457
8230,501.73,2,70.91499999999999,184.379
24,425.18999999999994,1,141.73,184.249
353,708.4000000000001,1,141.68,184.18400000000003
4068,204.44,2,70.815,184.119
11133,141.58,1,141.58,184.05400000000003
8485,283.12,2,70.78,184.02800000000002
5565,243.26,3,47.15,183.885
7872,583.4,2,70.7,183.82000000000002
5878,311.22,2,70.695,183.807
7368,617.1600000000001,2,70.635,183.651
1277,340.38,2,70.63,183.638
5213,546.31,2,70.615,183.599
5196,336.89,2,70.61,183.586
10928,423.65999999999997,2,70.61,183.586
5074,515.85,3,47.06333333333333,183.547
5521,282.36,2,70.59,183.53400000000002
129,141.17,1,141.17,183.521
3161,705.65,1,141.13,183.469
7864,141.11,1,141.11,183.443
1281,270.23,2,70.525,183.365
3494,423.03,2,70.505,183.313
7632,705.0,1,141.0,183.3
2135,140.95,2,70.475,183.23499999999999
6487,463.59999999999997,2,70.465,183.209
7452,427.08,3,46.97666666666667,183.209
7353,422.73,1,140.91,183.183
10535,140.84,2,70.42,183.092
5968,563.24,1,140.81,183.053
7277,276.71,2,70.395,183.027
8426,264.64,2,70.3,182.78
254,421.47,2,70.245,182.63700000000003
10039,280.94,1,140.47,182.61100000000002
1962,702.35,1,140.47,182.61100000000002
11136,421.20000000000005,1,140.4,182.52
6530,337.6,3,46.78333333333333,182.455
4445,582.5,2,70.17,182.442
10966,140.33,1,140.33,182.42900000000003
391,420.65999999999997,1,140.22,182.286
9571,453.91999999999996,2,70.095,182.247
11973,420.36,2,70.06,182.156
8526,340.3,2,70.05,182.13
4782,434.61,2,70.035,182.091
11134,560.16,1,140.04,182.052
10116,140.01,2,70.005,182.013
9863,550.27,2,69.965,181.90900000000002
2935,181.14,2,69.96000000000001,181.89600000000002
4057,399.24,2,69.955,181.883
9605,212.7,2,69.92,181.792
7458,644.1300000000001,2,69.9,181.74
10570,698.9499999999999,1,139.79,181.727
6979,419.07,1,139.69,181.597
4801,493.19000000000005,2,69.83500000000001,181.57100000000003
970,291.75,3,46.52333333333333,181.441
9168,416.12,2,69.715,181.25900000000001
10308,309.68,3,46.47,181.233
8229,418.20000000000005,1,139.4,181.22000000000003
7606,485.9,2,69.695,181.207
10886,510.86,2,69.665,181.12900000000002
10229,372.28000000000003,3,46.42666666666667,181.06400000000002
792,139.26,1,139.26,181.03799999999998
5135,479.59999999999997,2,69.57,180.88199999999998
6371,679.9100000000001,2,69.555,180.84300000000002
7652,405.9,2,69.555,180.84300000000002
8380,278.2,1,139.1,180.83
1155,278.2,1,139.1,180.83
10969,397.73,2,69.52000000000001,180.75200000000004
7279,556.16,2,69.52,180.752
3504,278.0,1,139.0,180.70000000000002
10976,428.65000000000003,2,69.46000000000001,180.59600000000003
11610,580.66,3,46.300000000000004,180.57000000000002
7545,669.6,2,69.44,180.544
8698,138.85,1,138.85,180.505
11796,297.66,2,69.4,180.44000000000003
759,277.42,1,138.71,180.323
9559,138.69,1,138.69,180.297
10558,277.38,1,138.69,180.297
9323,416.01,1,138.67,180.271
10660,568.14,2,69.315,180.219
11539,374.85,3,46.17666666666667,180.089
10824,138.53,1,138.53,180.089
4669,339.29,2,69.245,180.037
7648,482.57,2,69.185,179.881
6665,691.25,1,138.25,179.725
7116,242.19,2,69.115,179.69899999999998
8855,486.78000000000003,2,69.08,179.608
4623,138.02,2,69.01,179.42600000000002
3521,690.05,1,138.01,179.41299999999998
1698,441.09000000000003,2,68.98,179.348
9117,542.4200000000001,2,68.975,179.33499999999998
6357,167.57999999999998,2,68.955,179.28300000000002
612,401.03,2,68.92,179.192
1721,247.89000000000001,2,68.855,179.02300000000002
2822,427.5,3,45.9,179.01
904,688.45,1,137.69,178.997
5694,550.72,1,137.68,178.984
10926,137.62,1,137.62,178.906
6490,321.18,2,68.795,178.86700000000002
8385,687.8,1,137.56,178.828
5217,274.86,1,137.43,178.65900000000002
7151,274.72,1,137.36,178.568
7257,137.34,2,68.67,178.542
3889,686.3,1,137.26,178.438
6610,604.87,2,68.615,178.399
9303,451.90999999999997,2,68.595,178.347
8871,589.72,2,68.59,178.334
2311,271.15999999999997,2,68.56,178.256
9074,621.8500000000001,2,68.555,178.24300000000002
4226,137.1,1,137.1,178.23
6145,411.27,2,68.545,178.217
4241,410.76,1,136.92,177.99599999999998
2134,641.11,2,68.455,177.983
3341,547.52,1,136.88,177.944
885,410.64,2,68.44,177.944
7352,547.52,1,136.88,177.944
11998,136.8,2,68.4,177.84000000000003
10416,136.67,1,136.67,177.671
8200,395.51,2,68.285,177.541
5012,273.0,1,136.5,177.45000000000002
3467,272.74,1,136.37,177.281
1114,434.36,2,68.155,177.203
1120,390.65,3,45.39000000000001,177.02100000000002
4951,582.27,2,68.025,176.865
709,544.0,1,136.0,176.8
6517,613.11,2,67.975,176.73499999999999
5742,407.73,1,135.91,176.683
2172,271.78,1,135.89,176.65699999999998
10960,308.08,2,67.945,176.65699999999998
8290,465.12,2,67.92999999999999,176.618
7373,186.89,2,67.925,176.605
8863,563.67,3,45.28333333333333,176.605
1602,598.13,2,67.92,176.592
7885,498.88,2,67.885,176.50100000000003
7580,516.96,3,45.24,176.436
4438,678.5,1,135.7,176.41
1773,409.3,2,67.82,176.332
1234,602.73,2,67.805,176.29300000000003
1131,622.93,2,67.78,176.228
9760,605.49,2,67.77,176.202
1570,271.04,1,135.52,176.17600000000002
3930,243.57,2,67.7,176.02
2199,135.38,1,135.38,175.994
2399,419.47,2,67.69,175.994
6574,270.6,1,135.3,175.89000000000001
1329,427.4,2,67.58,175.708
3413,135.12,2,67.56,175.656
7772,524.78,2,67.55,175.63
5392,540.0,1,135.0,175.5
5503,445.65999999999997,2,67.45,175.37
7289,321.85,2,67.45,175.37
11046,404.61,1,134.87,175.33100000000002
3670,539.24,1,134.81,175.25300000000001
5424,404.43,1,134.81,175.25300000000001
6343,630.99,2,67.395,175.227
10352,423.99,2,67.375,175.175
2932,618.54,2,67.37,175.162
1346,538.8,2,67.35,175.10999999999999
9877,538.68,1,134.67,175.071
6725,673.25,1,134.65,175.04500000000002
3211,538.28,1,134.57,174.941
5094,426.67,2,67.255,174.863
6266,385.36,3,44.833333333333336,174.85
6077,514.16,2,67.245,174.83700000000002
5386,175.98000000000002,3,44.81333333333333,174.772
4490,537.64,1,134.41,174.733
2424,134.32,1,134.32,174.61599999999999
11002,659.63,2,67.16,174.61599999999999
2189,134.29,1,134.29,174.577
8449,467.01,2,67.13,174.53799999999998
2542,420.62000000000006,3,44.75333333333333,174.53799999999998
9650,671.0,1,134.2,174.45999999999998
2265,402.59999999999997,2,67.1,174.45999999999998
2898,670.9000000000001,2,67.09,174.43400000000003
5961,400.88,2,67.055,174.34300000000002
9090,179.05,2,67.05499999999999,174.343
8531,134.04,1,134.04,174.252
1637,401.90999999999997,1,133.97,174.161
8059,401.90999999999997,1,133.97,174.161
2419,278.51,2,66.94,174.044
5984,565.87,2,66.935,174.031
11186,142.13,2,66.915,173.979
7656,487.27,2,66.91,173.966
5626,133.81,2,66.905,173.953
6175,620.5,2,66.895,173.927
3209,559.55,2,66.89,173.91400000000002
471,401.25,1,133.75,173.875
7710,551.72,2,66.82000000000001,173.73200000000003
10380,400.83000000000004,1,133.61,173.693
11980,400.62,1,133.54,173.602
10528,441.25,2,66.665,173.32900000000004
8637,399.99,1,133.33,173.32900000000004
5190,277.5,2,66.66,173.316
5215,533.24,1,133.31,173.303
2727,266.56,1,133.28,173.264
3574,133.28,1,133.28,173.264
5249,399.29999999999995,1,133.1,173.03
10875,511.38,2,66.53999999999999,173.004
4114,665.3499999999999,1,133.07,172.99099999999999
6101,430.93999999999994,3,44.35666666666666,172.99099999999999
1547,477.30999999999995,3,44.349999999999994,172.96499999999997
2249,187.85,3,44.330000000000005,172.88700000000003
3278,218.60000000000002,3,44.32333333333333,172.86100000000002
9700,505.68,3,44.31333333333333,172.822
7035,132.94,2,66.47,172.822
4443,664.3000000000001,1,132.86,172.71800000000002
812,433.25,2,66.425,172.705
791,531.28,1,132.82,172.666
4373,167.32999999999998,2,66.4,172.64000000000001
6068,265.56,1,132.78,172.614
996,207.64,2,66.39,172.614
8965,266.74,2,66.36500000000001,172.54900000000004
10650,530.8,2,66.35,172.51
187,663.15,1,132.63,172.419
853,504.33000000000004,2,66.315,172.419
3301,530.4,2,66.3,172.38
10412,397.53,1,132.51,172.263
898,132.48,1,132.48,172.224
9710,397.40999999999997,1,132.47,172.211
10666,529.76,2,66.22,172.172
5044,399.36,2,66.21000000000001,172.14600000000002
3561,132.34,1,132.34,172.042
10382,661.5,1,132.3,171.99
7854,661.35,1,132.27,171.95100000000002
8520,132.25,1,132.25,171.925
3868,661.2,1,132.24,171.912
7517,543.8299999999999,2,66.095,171.847
3780,528.72,1,132.18,171.834
8341,572.1899999999999,2,66.075,171.79500000000002
9690,485.16,2,66.04,171.70400000000004
10912,289.78,2,66.03999999999999,171.70399999999998
2771,264.14,1,132.07,171.691
8369,243.26999999999998,2,66.03,171.678
5332,395.84999999999997,1,131.95,171.535
9951,131.83,1,131.83,171.37900000000002
11161,136.42,2,65.89,171.31400000000002
7242,395.28,1,131.76,171.28799999999998
10565,263.42,1,131.71,171.223
1523,514.54,2,65.84,171.18400000000003
1665,526.48,2,65.81,171.10600000000002
11349,526.24,1,131.56,171.02800000000002
1428,232.42,2,65.78,171.02800000000002
8067,131.52,1,131.52,170.97600000000003
9237,657.5,1,131.5,170.95000000000002
3830,468.43,2,65.71000000000001,170.84600000000003
10223,635.18,2,65.7,170.82000000000002
244,237.57,3,43.73666666666667,170.573
4585,131.2,1,131.2,170.56
3047,524.76,1,131.19,170.547
3630,524.64,1,131.16,170.508
1343,412.02000000000004,2,65.55,170.43
2712,445.05,2,65.545,170.417
3227,610.37,2,65.535,170.391
969,215.72000000000003,2,65.52000000000001,170.35200000000003
5306,453.31999999999994,2,65.52,170.352
5292,486.76,2,65.47999999999999,170.248
6261,523.8,1,130.95,170.23499999999999
4182,130.94,1,130.94,170.222
9036,130.94,1,130.94,170.222
2403,654.6500000000001,1,130.93,170.209
5465,392.76,2,65.46,170.196
11638,623.45,3,43.623333333333335,170.131
11277,130.84,2,65.42,170.092
5490,654.1500000000001,1,130.83,170.07900000000004
8765,328.21999999999997,2,65.41,170.066
10442,130.8,1,130.8,170.04000000000002
4983,392.37,1,130.79,170.027
1218,586.3000000000001,2,65.39,170.014
5435,519.73,2,65.385,170.00100000000003
5285,130.7,1,130.7,169.91
4013,653.45,1,130.69,169.897
9837,400.64,2,65.34,169.88400000000001
10031,522.6800000000001,2,65.33500000000001,169.87100000000004
854,391.79999999999995,1,130.6,169.78
8373,391.62,1,130.54,169.702
3691,368.03999999999996,2,65.235,169.61100000000002
9379,576.61,2,65.225,169.58499999999998
11387,409.95000000000005,4,32.61,169.572
7848,496.10999999999996,2,65.22,169.572
11153,652.2,1,130.44,169.572
9320,260.84,1,130.42,169.546
6245,260.8,1,130.4,169.52
8029,391.11,1,130.37,169.48100000000002
5748,320.22,2,65.17,169.442
10030,391.02,1,130.34,169.442
4734,651.45,2,65.145,169.377
11690,130.28,2,65.14,169.364
8120,260.56,2,65.14,169.364
1252,366.53,2,65.11,169.286
60,348.89,2,65.08,169.208
2892,388.90999999999997,4,32.52,169.104
8090,154.78,2,65.03999999999999,169.10399999999998
9336,649.6500000000001,1,129.93,168.90900000000002
9265,395.98,3,43.306666666666665,168.896
1205,519.28,1,129.82,168.766
5610,129.76,1,129.76,168.688
8810,541.07,2,64.875,168.675
6389,355.85,2,64.87,168.662
8097,389.18999999999994,1,129.73,168.649
9037,423.7,3,43.22,168.558
319,393.1,3,43.21333333333333,168.53199999999998
1241,402.54,2,64.775,168.41500000000002
8938,557.73,3,43.160000000000004,168.32400000000004
6438,517.72,2,64.715,168.25900000000001
10368,646.85,1,129.37,168.181
7562,646.7,1,129.34,168.14200000000002
1584,436.11,2,64.59,167.93400000000003
8670,387.39,1,129.13,167.869
8468,129.04,1,129.04,167.752
2379,341.53000000000003,2,64.505,167.713
8509,515.64,1,128.91,167.583
239,386.70000000000005,1,128.9,167.57000000000002
6581,386.55,2,64.425,167.505
9367,386.43,2,64.405,167.453
3512,436.32000000000005,2,64.39500000000001,167.42700000000002
10661,643.5,1,128.7,167.31
5709,128.68,1,128.68,167.28400000000002
1608,257.24,1,128.62,167.20600000000002
11858,128.62,1,128.62,167.20600000000002
9550,152.64999999999998,2,64.295,167.167
6629,327.38,2,64.28,167.12800000000001
11881,385.08000000000004,1,128.36,166.86800000000002
4120,573.64,2,64.15,166.79000000000002
1375,316.2,2,64.15,166.79000000000002
1507,256.48,1,128.24,166.71200000000002
2853,571.33,2,64.095,166.647
6638,433.01,2,64.09,166.63400000000001
10269,490.53999999999996,2,64.07,166.582
3969,405.88,3,42.696666666666665,166.51700000000002
3023,208.77,2,63.99,166.37400000000002
11907,311.04,2,63.99,166.37400000000002
208,306.97,2,63.980000000000004,166.348
1309,455.73999999999995,3,42.65333333333333,166.34799999999998
6212,525.8299999999999,2,63.94,166.244
1427,294.99,3,42.62333333333333,166.23099999999997
5173,489.71,2,63.925,166.20499999999998
2914,383.52,1,127.84,166.192
10,255.64,1,127.82,166.166
9838,273.05,3,42.6,166.14000000000001
5434,383.31,1,127.77,166.101
7372,255.52,1,127.76,166.08800000000002
6974,383.19,1,127.73,166.049
5711,411.84000000000003,2,63.86,166.036
1617,410.88,2,63.845,165.997
2141,247.63,2,63.834999999999994,165.97099999999998
5319,127.65,1,127.65,165.94500000000002
6756,286.51,2,63.815,165.919
702,462.09000000000003,2,63.795,165.86700000000002
1000,637.75,2,63.775,165.815
9988,421.22,2,63.75,165.75
532,637.5,1,127.5,165.75
5047,509.96,1,127.49,165.737
4456,396.02000000000004,2,63.7,165.62
8064,254.72000000000003,2,63.68000000000001,165.568
3011,127.34,2,63.67,165.542
6482,127.32,1,127.32,165.516
7834,445.5,2,63.64,165.464
7226,509.04,1,127.26,165.43800000000002
11267,508.76,1,127.19,165.347
3162,528.99,2,63.55500000000001,165.24300000000002
191,436.54,2,63.545,165.217
7064,253.96,2,63.49,165.074
4362,288.73,2,63.46,164.996
7187,634.5,2,63.45,164.97
11633,445.76,2,63.425,164.905
11169,507.08000000000004,2,63.385000000000005,164.80100000000002
2342,362.03999999999996,2,63.364999999999995,164.749
4385,126.63,2,63.315,164.619
6896,562.3499999999999,2,63.265,164.489
10573,379.17,1,126.39,164.30700000000002
3995,379.08,1,126.36,164.268
5741,505.44,1,126.36,164.268
3393,242.47,2,63.175,164.255
10762,252.7,1,126.35,164.255
11622,631.7,1,126.34,164.24200000000002
10260,505.24,1,126.31,164.203
3937,606.82,2,63.150000000000006,164.19000000000003
11100,164.70999999999998,2,63.135,164.151
2766,504.84,1,126.21,164.073
2246,370.34999999999997,2,63.089999999999996,164.034
5629,630.75,1,126.15,163.995
5429,378.42,1,126.14,163.982
7287,468.11,2,63.055,163.943
11991,504.44,2,63.055,163.943
2848,414.11,2,63.040000000000006,163.90400000000002
8337,126.05,1,126.05,163.865
9310,252.1,2,63.025,163.865
7591,378.09000000000003,1,126.03,163.839
1188,318.54999999999995,3,42.00666666666667,163.82600000000002
7371,280.81,2,62.995,163.787
11219,592.61,2,62.974999999999994,163.73499999999999
6015,307.71,2,62.97,163.722
9746,345.1,2,62.949999999999996,163.67
9930,473.63,2,62.935,163.631
7642,125.86,1,125.86,163.618
914,377.43,1,125.81,163.553
9382,125.79,1,125.79,163.52700000000002
6810,458.4,2,62.879999999999995,163.488
3712,377.28000000000003,1,125.76,163.488
3688,484.06,2,62.875,163.475
6021,251.24,2,62.81,163.306
919,251.14,1,125.57,163.24099999999999
2508,251.06,1,125.53,163.189
2899,413.41999999999996,2,62.760000000000005,163.17600000000002
9417,425.26,2,62.74,163.12400000000002
6859,502.5,2,62.7,163.02
6230,139.28,2,62.684999999999995,162.981
2706,626.65,1,125.33,162.929
10213,501.28,1,125.32,162.916
11714,333.3,2,62.655,162.90300000000002
281,247.92000000000002,2,62.625,162.82500000000002
4480,565.74,2,62.614999999999995,162.79899999999998
1973,248.42999999999998,2,62.605000000000004,162.77300000000002
2418,613.0,2,62.575,162.69500000000002
9368,513.44,2,62.540000000000006,162.604
6447,259.65,3,41.669999999999995,162.513
3911,124.92,1,124.92,162.39600000000002
7347,492.42,2,62.43,162.318
8398,575.5400000000001,2,62.43,162.318
4841,249.68,1,124.84,162.292
11174,374.37,1,124.79,162.227
2464,124.75,2,62.375,162.175
568,398.02000000000004,2,62.36,162.136
5707,517.4,3,41.57,162.12300000000002
8379,373.98,2,62.33,162.058
3896,524.0899999999999,2,62.3,161.98
1933,373.74,2,62.290000000000006,161.954
6474,622.8499999999999,1,124.57,161.941
692,124.55,1,124.55,161.915
3277,622.0,1,124.4,161.72
5174,373.14,1,124.38,161.694
9470,373.11,1,124.37,161.681
2155,348.11,2,62.145,161.57700000000003
7122,621.05,1,124.21,161.47299999999998
11288,448.26,2,62.085,161.42100000000002
119,620.75,1,124.15,161.395
11229,393.74,2,62.07,161.382
8788,124.09,2,62.045,161.317
2596,620.4,1,124.08,161.304
2067,247.9,1,123.95,161.13500000000002
417,371.85,1,123.95,161.13500000000002
1136,495.76,1,123.94,161.122
10304,123.9,1,123.9,161.07000000000002
7158,172.13,2,61.915,160.979
8099,371.28000000000003,1,123.76,160.888
3776,312.12,2,61.86,160.836
9224,494.76,2,61.845,160.797
8258,488.38,2,61.800000000000004,160.68
8831,247.14,1,123.57,160.641
1788,494.0,1,123.5,160.55
11098,123.49,1,123.49,160.537
7304,291.66999999999996,2,61.7,160.42000000000002
1782,387.94,2,61.69,160.394
6286,244.81,2,61.685,160.381
2658,396.92,2,61.685,160.381
8127,616.8,1,123.36,160.368
2269,616.75,1,123.35,160.355
5273,602.35,2,61.650000000000006,160.29000000000002
95,246.6,1,123.3,160.29
10863,367.15999999999997,2,61.599999999999994,160.16
1499,467.8,2,61.595,160.147
9482,369.45000000000005,1,123.15,160.095
2602,246.24,1,123.12,160.056
8335,246.2,1,123.1,160.03
1849,246.1,1,123.05,159.965
4944,466.7,2,61.515,159.939
4907,492.04,1,123.01,159.913
5612,289.12,3,40.986666666666665,159.84799999999998
3163,498.54,2,61.47,159.822
89,509.36,3,40.96666666666667,159.77
4809,245.72,1,122.86,159.71800000000002
8946,245.56,1,122.78,159.614
3821,245.5,1,122.75,159.57500000000002
8416,490.96,1,122.74,159.562
9042,122.72,1,122.72,159.536
7142,245.38,1,122.69,159.497
8455,526.98,2,61.24,159.22400000000002
5036,489.92,1,122.48,159.22400000000002
3860,291.81,2,61.185,159.08100000000002
9538,246.84,2,61.17,159.042
2139,262.24,2,61.129999999999995,158.938
2696,478.23,2,61.114999999999995,158.899
2251,610.95,1,122.19,158.847
8267,279.98,2,61.08,158.808
6760,122.15,1,122.15,158.79500000000002
7761,488.52,2,61.065,158.769
3563,323.17999999999995,2,61.05499999999999,158.743
9905,610.4,2,61.03999999999999,158.70399999999998
2930,243.94,2,60.985,158.561
5457,285.4,2,60.98,158.548
9608,323.61,2,60.974999999999994,158.535
9232,609.6,1,121.92,158.496
2767,462.62,2,60.959999999999994,158.49599999999998
2936,487.64,1,121.91,158.483
7966,243.8,1,121.9,158.47
3588,609.35,1,121.87,158.431
5661,358.27,2,60.89,158.314
8165,391.3,2,60.80500000000001,158.09300000000002
8149,214.15,3,40.50333333333334,157.96300000000002
11857,364.44,1,121.48,157.924
78,607.25,1,121.45,157.88500000000002
2865,419.77,2,60.724999999999994,157.885
2310,347.39,2,60.695,157.80700000000002
7841,242.58,2,60.645,157.67700000000002
434,283.84,2,60.64,157.66400000000002
10717,416.28999999999996,2,60.629999999999995,157.638
2635,606.25,1,121.25,157.625
1394,485.0,2,60.625,157.625
10657,420.96000000000004,3,40.413333333333334,157.61200000000002
7442,432.40999999999997,3,40.39666666666667,157.547
8481,121.19,1,121.19,157.547
3487,401.09000000000003,2,60.56,157.45600000000002
10133,458.8,2,60.55,157.43
7121,418.78000000000003,2,60.55,157.43
7296,242.18,1,121.09,157.417
96,389.98,3,40.35666666666666,157.391
3958,334.89,2,60.525000000000006,157.365
3193,362.94,1,120.98,157.274
6735,380.92,2,60.38,156.988
132,362.19,1,120.73,156.949
3299,300.0,2,60.33,156.858
846,332.71999999999997,3,40.22,156.858
10155,482.64,1,120.66,156.858
968,603.15,1,120.63,156.819
892,482.32,1,120.58,156.754
